amount,hour_of_day,is_foreign,distance_from_home_km,geo_velocity_kmh,new_device,tx_count_last_1h,tx_count_last_5m,avg_amount_deviation,burst_count_last_1m,device_tx_count_24h,merchant_risk_score,card_age_risk,profile_avg_spend,seconds_since_last_tx,is_fraud
3047.12,19,0,2.19,47.51,0,4.87,0.66,0.1667,0.97,2.87,0.2,0.307,2611.8,8775.05,0
7495.51,13,0,79.97,11.84,0,1.98,0.94,0.3008,0.07,2.58,0.2,0.1785,5762.17,12289.91,0
90309.83,2,1,7571.7,1349.47,1,14.13,3.06,28.8805,5.87,13.63,0.7895,0.6997,3022.36,85.71,1
525.78,18,0,22.58,72.01,0,3.79,0.94,0.9012,0.24,4.52,0.2,0.1091,5321.69,3162.21,0
6718.99,16,0,54.64,39.49,0,4.64,0.4,0.5956,0.87,3.25,0.2,0.239,4210.85,6262.44,0
4692.2,20,0,55.06,8.14,0,2.55,1.65,0.0984,0.39,5.3,0.2,0.2725,4271.81,17122.09,0
6282.4,8,0,79.6,92.8,0,2.25,0.69,0.9437,0.21,5.49,0.2,0.2624,3232.26,15552.48,0
4247.33,7,0,35.2,13.14,0,4.37,1.93,0.2484,0.31,4.12,0.2,0.1834,5651.31,5276.15,0
1460.07,10,0,107.74,60.34,0,4.96,0.91,0.69,0.45,1.34,0.2,0.3157,4710.34,17236.78,0
2698.14,21,0,21.72,49.22,0,2.54,0.14,0.3809,0.03,3.69,0.2,0.1995,1953.9,17947.0,0
7477.75,10,0,112.91,46.2,0,5.05,1.39,1.2071,0.55,1.33,0.2,0.3906,3388.11,15424.47,0
6826.07,18,0,109.42,19.75,0,3.89,1.35,2.3634,0.06,5.4,0.2,0.1077,2029.51,10383.22,0
123542.77,4,0,7955.61,633.64,0,8.62,6.97,25.6797,3.64,14.99,0.7508,0.6648,4630.6,224.2,1
4045.79,10,0,52.22,74.67,0,2.28,1.09,0.0867,0.92,1.48,0.2,0.3249,3723.09,1836.72,0
11336.62,3,1,979.14,676.52,0,9.23,6.63,1.3598,3.94,13.76,0.8111,0.8959,4804.06,294.33,1
1458.36,17,0,89.9,36.66,0,3.27,0.41,0.622,0.27,5.97,0.2,0.3134,3858.25,11126.72,0
6937.6,10,0,95.64,77.05,0,3.98,1.38,2.195,0.81,3.04,0.2,0.3472,2171.41,7011.59,0
3056.56,21,0,100.36,84.27,0,5.7,1.94,0.3629,0.24,4.33,0.2,0.3729,4797.44,16546.19,0
7796.57,11,0,42.55,85.67,0,1.28,0.86,1.6413,0.81,3.3,0.2,0.2675,2951.77,4959.64,0
1033.18,16,0,111.41,84.08,0,2.29,1.93,0.7915,0.16,2.89,0.2,0.338,4955.33,2557.21,0
76576.53,3,0,4504.73,590.28,0,8.01,3.55,12.7933,3.47,10.48,0.9482,0.7675,5551.71,283.88,1
7668.38,7,0,49.25,95.61,0,2.48,2.0,2.1192,0.46,3.85,0.2,0.2822,2458.46,2180.93,0
5106.78,22,0,109.01,48.86,0,2.99,1.87,0.3429,0.17,5.42,0.2,0.1104,3802.74,13759.53,0
3290.88,14,0,68.95,38.23,0,2.54,0.84,0.4305,0.89,1.63,0.2,0.2256,5778.4,15183.81,0
7152.37,12,0,117.73,5.38,0,2.02,1.24,0.985,0.39,5.54,0.2,0.1961,3603.27,14687.73,0
1641.31,9,0,28.51,3.54,0,4.12,1.98,0.634,0.23,5.33,0.2,0.1464,4484.06,14286.99,0
80592.94,3,1,8749.18,722.16,1,10.34,6.17,14.6105,3.83,12.27,0.863,0.7458,5162.73,250.06,1
1944.58,12,0,113.41,60.07,0,3.17,0.15,0.2208,0.55,1.06,0.2,0.2662,2495.65,2898.07,0
7637.86,21,0,26.92,13.89,0,2.89,1.61,0.9907,0.86,4.79,0.2,0.3738,3836.82,10873.47,0
3103.86,20,0,13.23,14.3,0,3.2,1.99,0.0363,0.35,2.83,0.2,0.2493,2995.12,7699.56,0
3113.16,19,0,63.79,106.74,0,2.33,0.19,0.2765,0.77,2.72,0.2,0.3021,4303.03,11237.13,0
4796.75,12,0,111.93,38.16,0,2.99,0.3,0.0329,0.4,2.57,0.2,0.1075,4643.96,8002.59,0
690.69,9,0,57.91,91.36,0,3.94,1.51,0.8463,0.69,2.82,0.2,0.3598,4494.8,5052.25,0
2809.69,9,0,100.21,20.72,0,5.01,0.53,0.0695,0.87,5.04,0.2,0.2003,2627.09,12271.12,0
4041.6,12,0,13.44,112.55,0,3.08,0.18,0.0622,0.28,2.88,0.2,0.196,4309.86,17003.84,0
2816.01,11,0,97.49,15.3,0,4.38,0.52,0.1818,0.88,3.25,0.2,0.3224,3441.89,10062.94,0
2304.22,10,0,20.14,86.46,0,1.36,1.12,0.5251,0.27,4.87,0.2,0.2667,1510.85,16051.49,0
6190.82,16,0,66.46,91.72,0,5.32,1.45,1.3736,0.73,1.6,0.2,0.1407,2608.16,8309.97,0
110257.93,0,0,4978.04,467.21,1,16.06,6.04,21.5322,3.04,14.53,0.9273,0.6539,4893.34,330.17,1
2404.43,7,0,40.79,4.0,0,5.19,0.22,0.016,0.72,1.24,0.2,0.213,2366.66,17171.72,0
4242.06,20,0,97.24,70.96,0,1.19,0.37,0.2695,0.11,2.18,0.2,0.1205,5807.38,8457.1,0
371.91,11,0,115.3,9.01,0,5.56,1.76,0.8702,0.91,5.81,0.2,0.3488,2865.57,14367.63,0
128489.23,23,0,5354.25,1270.75,1,9.59,5.29,62.7226,5.43,12.22,0.9059,0.7917,2016.38,161.76,1
4870.78,12,0,46.66,103.44,0,1.74,0.49,0.0233,0.08,5.22,0.2,0.3235,4759.71,7785.0,0
5780.38,10,0,91.08,46.89,0,3.45,1.72,0.869,0.51,1.48,0.2,0.1068,3092.78,17675.57,0
2565.01,19,0,34.88,12.05,0,2.35,0.08,0.518,0.39,5.38,0.2,0.3119,5322.14,10929.33,0
1215.43,11,0,101.64,2.76,0,5.98,1.99,0.7605,0.89,5.89,0.2,0.2658,5074.38,9725.0,0
3423.12,13,0,80.34,68.22,0,5.07,1.86,0.3915,0.36,2.26,0.2,0.2632,5625.84,3720.83,0
6870.88,13,0,69.19,37.48,0,5.82,1.04,0.4952,0.37,4.17,0.2,0.3777,4595.23,15414.47,0
4337.13,10,0,70.74,1.82,0,4.06,0.75,0.1941,0.61,1.89,0.2,0.2993,3632.22,11486.02,0
3597.61,12,0,16.66,49.72,0,2.18,1.61,0.3779,0.47,2.15,0.2,0.1763,5783.43,10425.26,0
6070.23,18,0,115.83,76.17,0,3.35,1.12,0.434,0.75,5.75,0.2,0.1483,4233.01,17382.78,0
1246.77,7,0,10.55,54.52,0,1.4,1.95,0.7659,0.42,3.82,0.2,0.2089,5325.9,16609.62,0
137720.09,2,1,2474.96,796.52,1,8.95,7.4,41.5116,4.93,12.97,0.8553,0.4153,3239.59,134.09,1
1164.83,20,0,100.56,89.81,0,5.83,1.71,0.7579,0.64,5.44,0.2,0.2266,4811.8,9678.91,0
5238.02,11,0,90.14,85.49,0,1.49,1.32,0.4477,0.06,1.01,0.2,0.1691,3618.12,5855.23,0
1552.65,7,0,95.08,77.09,0,3.23,1.42,0.7075,0.79,4.76,0.2,0.2933,5307.83,4851.91,0
1311.24,17,0,25.41,27.12,0,4.08,0.27,0.7698,0.13,5.43,0.2,0.2478,5695.9,9106.4,0
3024.47,17,0,5.75,119.41,0,4.29,1.04,0.1487,0.88,1.93,0.2,0.1299,3552.84,16794.25,0
471.79,19,0,22.75,27.64,0,5.14,1.42,0.863,0.53,3.71,0.2,0.2516,3443.89,6623.27,0
6035.02,16,0,55.45,108.03,0,4.13,1.77,2.8411,0.77,2.23,0.2,0.299,1571.17,14623.85,0
636.63,19,0,69.15,114.26,0,5.15,1.36,0.8697,0.18,2.7,0.2,0.1392,4887.67,12151.3,0
60515.69,3,1,4125.37,1081.91,0,13.92,4.45,9.2917,5.24,10.45,0.8131,0.7323,5880.07,45.61,1
6341.69,13,0,86.11,89.56,0,1.39,0.45,0.5609,0.57,4.09,0.2,0.1872,4062.78,12122.86,0
5693.25,9,0,13.77,67.23,0,4.74,0.35,0.3765,0.95,2.66,0.2,0.2891,4135.99,3215.63,0
4001.84,20,0,16.52,80.96,0,3.53,1.56,0.6255,0.38,5.15,0.2,0.1876,2461.94,17350.98,0
5495.94,9,0,84.96,66.47,0,4.16,1.62,0.0084,0.79,1.1,0.2,0.265,5450.36,12245.83,0
134912.11,1,1,4025.52,845.41,1,9.82,3.43,81.4791,4.47,11.86,0.7269,0.8335,1635.71,461.5,1
3300.8,10,0,75.9,94.14,0,5.95,0.03,0.1835,0.51,1.01,0.2,0.1796,4042.78,17029.15,0
1630.46,12,0,79.07,58.05,0,4.37,1.28,0.5566,0.88,4.6,0.2,0.2767,3676.86,8184.05,0
5029.42,13,0,102.42,113.98,0,2.73,0.91,0.126,0.59,1.78,0.2,0.1996,4466.54,4716.67,0
1804.24,14,0,39.31,113.35,0,3.32,1.35,0.6775,0.68,3.49,0.2,0.1638,5595.38,16431.85,0
6433.5,17,0,63.84,57.85,0,1.24,1.33,2.0851,0.01,4.54,0.2,0.2771,2085.36,11508.1,0
3923.59,12,0,104.09,3.58,0,4.94,0.17,0.0849,0.66,3.88,0.2,0.1106,3616.41,15446.38,0
5722.26,20,0,72.51,59.7,0,4.34,0.95,0.7506,0.79,5.49,0.2,0.325,3268.66,9243.31,0
6190.76,18,0,46.81,60.05,0,5.05,1.57,1.7317,0.74,2.09,0.2,0.2045,2266.25,4995.06,0
4668.01,11,0,106.03,39.11,0,3.23,1.47,0.1216,0.38,2.03,0.2,0.3188,5314.05,9487.69,0
632.02,22,0,21.1,82.63,0,4.26,0.6,0.671,0.46,2.93,0.2,0.3842,1921.27,8526.22,0
1630.63,19,0,10.58,73.13,0,4.2,1.21,0.7153,0.66,4.35,0.2,0.171,5728.27,14289.16,0
7348.92,17,0,47.34,35.77,0,2.11,1.73,0.3678,0.04,2.59,0.2,0.2889,5372.85,15356.8,0
1898.15,7,0,7.4,47.26,0,2.95,1.42,0.6818,0.12,5.95,0.2,0.2076,5964.57,3050.97,0
3806.1,8,0,104.53,100.71,0,3.51,0.18,0.0862,0.74,2.82,0.2,0.3591,3504.0,14010.57,0
3916.07,14,0,72.52,43.79,0,1.8,1.84,0.1478,0.89,4.83,0.2,0.2787,4595.22,11208.07,0
3856.74,8,0,40.16,35.78,0,3.96,1.43,0.1073,0.04,1.45,0.2,0.1546,3483.0,11322.61,0
4890.31,10,0,39.08,84.46,0,1.92,1.64,0.1533,0.48,1.25,0.2,0.1382,4240.43,5806.05,0
1854.73,11,0,46.93,68.63,0,3.35,0.52,0.6443,0.02,1.32,0.2,0.2304,5214.19,10629.37,0
4097.83,9,0,83.18,89.02,0,5.95,1.05,1.2261,0.17,4.13,0.2,0.2123,1840.84,13503.42,0
862.79,20,0,79.97,108.86,0,2.68,1.2,0.7433,0.16,4.46,0.2,0.2085,3361.54,3900.27,0
5411.81,20,0,23.4,94.06,0,1.76,0.3,0.3517,0.78,4.57,0.2,0.2825,4003.67,5409.31,0
4436.71,21,0,63.26,59.74,0,2.87,1.79,0.2321,0.35,5.53,0.2,0.2947,5777.36,6665.2,0
5380.67,22,0,31.93,33.24,0,2.8,0.07,0.6074,0.68,5.48,0.2,0.1736,3347.42,14082.7,0
4494.9,18,0,87.12,5.91,0,3.73,1.87,1.1894,0.48,3.02,0.2,0.1931,2053.07,16955.92,0
5485.66,10,0,78.06,38.41,0,1.05,0.0,2.3966,0.9,3.78,0.2,0.3041,1615.03,8611.57,0
2227.96,22,0,52.23,70.59,0,3.23,1.62,0.5646,0.73,5.77,0.2,0.2131,5116.72,15247.23,0
6149.79,14,0,112.32,28.08,0,5.09,0.89,1.1727,0.74,3.04,0.2,0.1687,2830.55,17233.3,0
1418.49,20,0,110.39,20.43,0,1.57,1.85,0.736,0.34,1.91,0.2,0.2455,5372.79,5149.12,0
2448.74,17,0,6.03,115.64,0,1.58,0.58,0.346,0.32,4.17,0.2,0.1757,3744.31,3915.14,0
6941.52,20,0,19.66,9.12,0,2.78,1.17,0.6108,0.45,5.88,0.2,0.2229,4309.41,2060.41,0
2673.25,10,0,72.78,11.18,0,4.76,0.97,0.4473,0.72,2.94,0.2,0.2095,4836.67,11746.76,0
4286.99,16,0,60.72,71.47,0,4.4,1.81,0.1071,0.87,3.26,0.2,0.1734,3872.19,14756.58,0
2247.07,19,0,7.74,52.22,0,5.22,0.64,0.1486,0.34,2.25,0.2,0.243,2639.24,6298.22,0
1304.51,15,0,61.83,53.33,0,2.92,1.63,0.4098,0.79,5.59,0.2,0.1244,2210.15,10682.21,0
2790.46,22,0,71.12,80.26,0,5.24,0.44,0.2726,0.73,5.07,0.2,0.1121,3836.17,14419.34,0
295.9,16,0,42.08,13.6,0,2.15,0.64,0.8999,0.36,1.16,0.2,0.3188,2956.59,2887.95,0
1642.25,20,0,15.08,78.92,0,5.35,0.21,0.4264,0.13,4.05,0.2,0.1741,2863.13,16110.2,0
76123.48,1,1,7969.17,635.01,0,14.13,5.36,11.8902,5.8,14.21,0.8676,0.4101,5905.52,240.59,1
5895.84,10,0,71.33,109.95,0,3.63,1.12,0.5651,0.76,2.63,0.2,0.2412,3766.96,12356.58,0
6336.8,13,0,55.81,112.73,0,2.24,1.18,0.2668,0.47,2.1,0.2,0.2924,5002.2,10150.64,0
3201.6,7,0,68.31,78.88,0,5.98,1.01,0.0768,0.33,2.67,0.2,0.1033,3468.05,16047.0,0
53552.24,2,0,4327.0,583.47,1,17.45,7.47,11.1941,5.19,15.71,0.8851,0.7431,4391.64,15.24,1
1619.34,11,0,48.57,17.73,0,3.58,0.69,0.3627,0.39,1.08,0.2,0.2863,2540.95,12665.52,0
1144.32,21,0,53.05,24.4,0,3.76,1.54,0.6648,0.73,4.94,0.2,0.1494,3414.1,14785.06,0
7058.31,21,0,80.47,117.87,0,4.36,0.61,2.7002,0.49,4.56,0.2,0.3294,1907.52,12989.06,0
5984.9,17,0,74.23,57.27,0,3.19,0.43,0.9057,0.62,2.85,0.2,0.3308,3140.55,13800.31,0
6420.53,8,0,49.05,49.85,0,1.91,1.56,1.0904,0.53,2.59,0.2,0.2643,3071.4,10755.21,0
1628.66,17,0,26.93,68.3,0,5.07,1.54,0.6883,0.11,5.89,0.2,0.3175,5225.75,4564.52,0
88902.52,0,0,4179.27,632.61,1,17.57,4.86,23.4971,3.65,10.08,0.7652,0.8607,3629.1,126.49,1
6151.08,10,0,50.81,19.43,0,3.68,0.85,0.2296,0.67,1.23,0.2,0.2197,5002.64,9588.13,0
2974.67,14,0,88.2,90.41,0,2.64,0.2,0.0325,0.0,5.72,0.2,0.3272,3074.53,12639.24,0
1220.54,7,0,35.24,21.46,0,4.44,1.61,0.7801,0.53,4.07,0.2,0.2507,5550.91,2848.01,0
6486.21,21,0,18.15,41.11,0,3.52,1.51,0.1575,0.78,4.15,0.2,0.1139,5603.75,2144.74,0
6385.17,9,0,44.38,94.71,0,4.68,1.87,2.171,0.3,2.22,0.2,0.2218,2013.64,2023.19,0
5508.15,10,0,10.32,76.23,0,4.15,1.94,0.6075,0.09,4.24,0.2,0.105,3426.55,6262.98,0
528.32,16,0,40.29,36.1,0,5.74,1.11,0.8298,0.14,4.13,0.2,0.1069,3103.32,15961.07,0
7429.45,19,0,37.22,94.76,0,4.12,0.66,0.6264,0.65,4.7,0.2,0.3557,4567.97,12321.52,0
5486.42,19,0,25.34,26.1,0,2.46,0.28,2.2594,0.16,2.81,0.2,0.3314,1683.24,16644.13,0
132671.18,1,1,7171.72,1184.15,0,14.68,4.3,78.3148,4.94,14.72,0.8531,0.8149,1672.72,247.15,1
474.7,8,0,87.56,31.18,0,2.06,1.81,0.895,0.71,1.09,0.2,0.3104,4520.37,15942.33,0
4441.12,20,0,59.5,19.89,0,2.58,0.6,0.1783,0.69,2.88,0.2,0.3216,5405.01,2625.06,0
1843.9,22,0,98.96,114.29,0,3.51,0.23,0.6795,0.4,3.03,0.2,0.26,5753.49,10887.4,0
6891.86,16,0,45.57,13.03,0,1.9,0.19,3.3614,0.05,2.91,0.2,0.1977,1580.18,16825.18,0
3625.7,10,0,18.57,41.9,0,3.11,0.25,0.6551,0.4,3.5,0.2,0.2184,2190.59,14278.49,0
160116.37,2,0,7250.95,1056.93,0,12.88,4.82,31.666,4.67,12.31,0.8619,0.7084,4901.62,273.55,1
1919.67,17,0,92.88,11.29,0,3.12,1.79,0.2448,0.17,5.69,0.2,0.3481,2541.93,6093.9,0
883.0,20,0,39.96,101.78,0,2.31,0.21,0.665,0.19,2.31,0.2,0.3906,2636.13,12851.43,0
4876.84,20,0,88.62,34.3,0,5.93,0.51,0.1216,0.66,5.2,0.2,0.3394,4347.93,3654.96,0
3810.68,8,0,30.51,60.72,0,5.14,0.27,0.2038,0.6,5.05,0.2,0.3424,4786.32,8996.75,0
5940.35,16,0,107.87,98.01,0,4.35,0.0,0.0442,0.8,2.41,0.2,0.3028,5689.08,6838.09,0
2308.03,12,0,52.24,14.88,0,2.76,0.56,0.5321,0.33,2.71,0.2,0.1259,4933.05,4998.8,0
1389.0,9,0,24.94,30.7,0,1.61,1.38,0.5958,0.34,5.21,0.2,0.2727,3436.09,7495.47,0
5101.75,11,0,103.95,40.71,0,2.84,1.81,0.0584,0.5,1.31,0.2,0.3714,5418.3,12285.14,0
303.3,12,0,56.5,18.16,0,1.94,0.61,0.8666,0.69,1.92,0.2,0.2855,2273.65,9717.15,0
2136.2,20,0,56.38,54.16,0,2.22,1.76,0.5549,0.13,3.24,0.2,0.3163,4799.86,8911.25,0
7309.86,10,0,69.68,101.34,0,4.81,1.07,0.714,0.45,4.53,0.2,0.3258,4264.83,11253.83,0
51985.1,4,1,1212.56,846.23,1,16.85,3.78,11.7156,5.6,13.28,0.9211,0.6044,4088.3,160.08,1
235.7,17,0,27.59,77.9,0,5.49,1.29,0.9596,0.21,1.93,0.2,0.1574,5837.71,8228.69,0
1809.87,10,0,58.04,71.62,0,2.71,0.6,0.615,0.92,3.77,0.2,0.2602,4700.58,4868.47,0
175240.37,23,1,732.08,828.11,1,16.18,3.79,58.7063,4.27,11.38,0.9172,0.8357,2935.04,137.14,1
7332.71,18,0,114.6,8.64,0,2.77,1.55,0.5875,0.67,2.2,0.2,0.2452,4619.05,16527.23,0
6511.13,17,0,69.58,10.14,0,4.37,1.55,1.4973,0.01,3.1,0.2,0.155,2607.32,13394.74,0
495.41,11,0,49.25,118.66,0,1.87,0.29,0.8233,0.86,3.47,0.2,0.2917,2803.67,3935.61,0
1017.17,11,0,104.26,107.25,0,5.81,0.2,0.8251,0.79,2.22,0.2,0.1129,5816.4,8536.14,0
10804.02,2,0,7692.56,1295.51,1,14.52,4.97,1.783,5.13,14.84,0.7161,0.6822,3882.15,369.01,1
7656.92,19,0,50.21,44.9,0,5.9,0.43,2.2895,0.55,4.81,0.2,0.2671,2327.71,14914.29,0
527.38,14,0,56.53,23.52,0,3.63,1.95,0.7378,0.08,2.4,0.2,0.1593,2011.7,2089.82,0
7641.59,7,0,109.61,40.95,0,4.95,1.33,0.814,0.18,4.98,0.2,0.2447,4212.47,12046.36,0
4041.01,17,0,107.14,53.87,0,3.62,1.07,0.2924,0.53,1.86,0.2,0.1693,5710.86,9281.91,0
7526.42,11,0,71.53,99.14,0,1.86,1.15,0.3675,0.67,1.87,0.2,0.3313,5503.91,5945.94,0
154360.94,1,1,8586.09,1298.27,1,16.83,4.46,36.044,4.92,11.06,0.8005,0.5556,4166.97,362.09,1
3909.31,12,0,88.37,32.35,0,3.14,0.8,1.2538,0.99,5.18,0.2,0.1727,1734.5,15444.79,0
3050.94,7,0,33.62,110.17,0,3.72,1.08,0.3024,0.36,1.07,0.2,0.3225,4373.36,13912.37,0
622.85,13,0,13.87,94.75,0,1.47,1.76,0.8544,0.79,4.83,0.2,0.3974,4276.83,13247.14,0
46383.42,2,0,5477.77,701.41,1,8.83,5.03,18.5855,3.27,12.18,0.75,0.8606,2368.26,129.24,1
3591.27,12,0,97.13,45.99,0,4.43,0.41,0.3251,0.99,4.72,0.2,0.1391,5321.43,8058.53,0
1112.38,10,0,35.14,108.5,0,5.77,0.38,0.5586,0.01,3.38,0.2,0.3073,2520.22,3761.43,0
3827.86,15,0,5.54,91.49,0,4.02,1.27,0.3536,0.36,3.77,0.2,0.2794,2827.96,13297.97,0
147428.3,3,0,7302.57,671.11,1,16.03,7.99,27.1609,4.09,9.69,0.818,0.6161,5235.21,220.1,1
7572.82,11,0,84.54,96.75,0,5.86,1.57,1.9362,0.38,5.97,0.2,0.1163,2579.14,8510.25,0
2499.85,12,0,116.02,43.96,0,3.23,0.89,0.5647,0.08,2.51,0.2,0.1132,1597.66,9427.26,0
1202.34,22,0,103.65,74.89,0,4.09,1.67,0.4911,0.69,4.39,0.2,0.2044,2362.39,8179.0,0
170178.66,4,1,8244.97,1328.3,0,15.14,5.01,42.9607,5.19,14.62,0.7247,0.8854,3871.16,193.76,1
2212.85,15,0,13.92,35.13,0,5.03,0.62,0.1518,0.36,2.53,0.2,0.2249,1921.27,5312.7,0
3660.62,22,0,107.48,106.17,0,2.32,1.15,0.3587,0.92,4.41,0.2,0.2207,5708.55,7003.06,0
617.34,18,0,57.07,97.73,0,1.96,0.01,0.7892,0.12,5.9,0.2,0.1272,2928.66,9785.31,0
425.63,10,0,24.76,105.22,0,1.57,1.34,0.7762,0.45,3.66,0.2,0.3571,1902.01,12567.6,0
885.21,12,0,3.55,29.33,0,2.59,1.17,0.8307,0.36,5.19,0.2,0.1779,5227.13,2296.57,0
6846.27,17,0,34.89,15.59,0,2.99,0.11,0.5229,0.89,3.19,0.2,0.346,4495.67,4206.55,0
6986.54,13,0,32.55,82.62,0,2.51,1.32,2.4025,0.99,1.35,0.2,0.1366,2053.37,16032.26,0
5339.25,20,0,17.34,109.15,0,3.64,0.25,0.0202,0.95,1.31,0.2,0.2276,5449.43,17883.19,0
6413.44,20,0,110.47,31.41,0,1.27,1.04,0.3249,0.95,3.99,0.2,0.2043,4840.55,11972.2,0
2376.81,20,0,46.91,17.62,0,5.23,0.99,0.0955,0.42,2.62,0.2,0.3284,2169.64,5584.65,0
2308.63,17,0,1.15,4.05,0,2.62,1.64,0.5273,0.1,4.46,0.2,0.164,4884.28,17682.48,0
1945.37,16,0,76.89,89.14,0,4.95,1.27,0.012,0.76,1.06,0.2,0.2489,1969.02,11497.67,0
4377.12,17,0,54.34,45.09,0,1.56,1.6,0.0004,0.53,5.92,0.2,0.1823,4375.38,13067.09,0
2370.82,16,0,58.61,100.54,0,2.2,0.53,0.558,0.22,5.93,0.2,0.3489,5364.0,15676.14,0
4903.26,8,0,11.25,51.19,0,4.86,0.31,0.4237,0.95,5.18,0.2,0.123,3444.09,14900.14,0
2694.21,15,0,118.02,95.42,0,2.07,0.04,0.4703,0.91,1.58,0.2,0.1982,5086.58,8244.82,0
5225.26,18,0,20.3,2.55,0,4.62,1.31,0.4867,0.35,3.99,0.2,0.2449,3514.6,11042.38,0
3685.92,11,0,46.87,60.64,0,2.98,0.41,0.0519,0.88,4.03,0.2,0.3675,3887.87,6465.93,0
905.01,18,0,103.42,4.23,0,4.45,1.45,0.7924,0.9,5.15,0.2,0.3368,4359.51,4675.53,0
7161.18,7,0,61.26,63.93,0,4.68,1.31,0.6248,0.39,5.0,0.2,0.1267,4407.36,3788.36,0
3790.73,17,0,72.32,105.38,0,1.74,1.65,0.2707,0.16,2.21,0.2,0.1244,5197.56,7135.04,0
218.01,13,0,62.29,41.28,0,4.78,0.86,0.897,0.42,4.45,0.2,0.3098,2116.52,17319.17,0
6371.03,22,0,78.33,59.35,0,1.72,0.63,1.708,0.49,4.5,0.2,0.3589,2352.66,4714.35,0
2614.24,11,0,1.42,30.32,0,1.17,1.19,0.4246,0.9,2.3,0.2,0.2109,4543.05,10032.6,0
55310.47,2,1,7819.21,762.82,0,14.63,7.23,10.793,3.99,15.52,0.926,0.8034,4690.09,6.3,1
5574.88,22,0,59.32,96.09,0,4.53,0.45,0.7762,0.3,4.92,0.2,0.2466,3138.61,9257.38,0
4260.46,10,0,50.67,81.72,0,5.52,0.26,0.963,0.15,2.2,0.2,0.1311,2170.33,12487.22,0
1818.32,10,0,3.53,39.38,0,2.86,1.53,0.2945,0.04,5.34,0.2,0.2215,2577.21,11143.71,0
6537.54,10,0,20.46,16.73,0,4.65,0.36,0.2464,0.86,5.53,0.2,0.2673,5245.28,14522.7,0
5690.2,22,0,7.11,92.18,0,4.82,1.15,0.9303,0.21,5.15,0.2,0.1314,2947.89,9576.62,0
4582.48,21,0,115.05,24.61,0,4.09,0.25,0.2216,0.95,1.56,0.2,0.3447,5887.25,13797.77,0
621.86,7,0,74.07,97.16,0,2.05,0.14,0.8051,0.11,2.16,0.2,0.3776,3191.03,15447.69,0
4446.82,14,0,64.84,23.68,0,4.19,1.97,0.0568,0.44,4.7,0.2,0.1694,4714.66,3797.48,0
677.36,15,0,68.98,47.48,0,2.53,0.73,0.7224,0.31,3.2,0.2,0.2465,2439.89,17735.92,0
165688.15,2,0,4864.73,573.66,1,10.64,6.62,28.524,5.0,13.79,0.7069,0.6777,5611.97,111.62,1
7940.97,8,0,96.72,16.35,0,5.55,0.56,2.1196,0.48,5.88,0.2,0.3291,2545.54,17376.77,0
1909.62,9,0,119.05,51.14,0,2.47,0.64,0.6033,0.85,5.74,0.2,0.1649,4813.44,2339.8,0
3445.52,22,0,7.3,106.82,0,4.49,0.43,0.0714,0.91,1.45,0.2,0.2719,3215.97,17788.05,0
7991.42,17,0,40.44,26.43,0,3.97,0.98,0.7237,0.73,5.21,0.2,0.1767,4636.33,2724.57,0
7785.73,7,0,92.87,25.79,0,3.86,1.3,0.8096,0.03,1.49,0.2,0.2615,4302.46,4021.45,0
177368.95,2,1,978.7,586.69,1,9.83,4.35,112.2946,5.92,8.99,0.7746,0.6794,1565.55,559.35,1
6356.85,17,0,7.27,50.95,0,2.64,0.27,1.0369,0.66,1.12,0.2,0.315,3120.84,5345.26,0
5069.32,10,0,15.53,97.73,0,5.93,1.81,0.1153,0.75,1.17,0.2,0.2037,5730.23,10689.48,0
6807.43,17,0,83.44,84.21,0,1.06,1.96,0.6116,0.1,4.02,0.2,0.3407,4224.03,17469.05,0
7512.8,15,0,33.32,52.25,0,5.76,0.89,0.3994,1.0,4.49,0.2,0.2616,5368.65,3086.97,0
7969.22,8,0,116.37,31.24,0,5.63,1.27,1.967,0.9,5.87,0.2,0.3764,2685.93,16756.5,0
6421.0,15,0,1.15,94.45,0,1.24,1.46,0.8945,0.65,4.99,0.2,0.2804,3389.22,11467.39,0
387.49,14,0,106.11,103.69,0,1.39,1.75,0.9316,0.35,4.15,0.2,0.1156,5661.4,12007.27,0
49597.51,2,0,3618.54,943.19,1,8.49,3.2,26.1808,3.88,6.22,0.8783,0.5274,1824.72,218.48,1
6377.09,16,0,87.82,64.26,0,3.2,0.34,0.9727,0.41,2.41,0.2,0.3686,3232.7,11211.59,0
79374.82,2,1,1108.36,1367.88,1,14.97,6.01,27.6645,5.22,6.89,0.8268,0.4853,2769.1,536.01,1
1579.69,18,0,7.19,81.0,0,2.84,0.66,0.5107,0.02,2.2,0.2,0.2015,3228.26,2148.86,0
750.98,22,0,30.81,75.83,0,4.42,0.96,0.8679,0.8,5.28,0.2,0.3912,5683.56,12513.12,0
6698.58,10,0,75.1,82.89,0,5.46,1.55,0.2923,0.16,2.24,0.2,0.2752,5183.51,8312.41,0
173596.56,0,1,2733.43,727.9,1,12.19,4.83,54.4622,5.85,11.05,0.9256,0.49,3130.0,411.49,1
44887.8,4,0,1165.41,533.62,0,10.42,5.22,8.999,3.38,15.42,0.8707,0.5395,4489.25,298.4,1
1425.53,21,0,89.78,38.95,0,3.87,1.44,0.7246,0.27,5.17,0.2,0.3914,5176.59,16533.72,0
